,trip_id,start_time,stop_time,bike_id,trip_dur,from_station_id,from_station_name,to_station_id,to_station_name,usertype
7960,63909759,2019-01-04 22:51:00,2019-01-04 22:53:00,70290,97,1035.0,Fifth Ave & S Dithridge St,1035.0,Fifth Ave & S Dithridge St,Subscriber
7961,63909764,2019-01-04 22:55:00,2019-01-04 23:14:00,70290,1183,1035.0,Fifth Ave & S Dithridge St,1025.0,Penn Ave & N Fairmount St,Subscriber
7962,63912204,2019-01-05 06:40:00,2019-01-05 06:49:00,70519,504,1000.0,Liberty Ave & Stanwix St,1016.0,17th St & Penn Ave,Subscriber
7963,63913646,2019-01-05 08:23:00,2019-01-05 08:33:00,70570,609,1043.0,S Millvale Ave & Centre Ave,1040.0,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
7964,63913969,2019-01-05 08:48:00,2019-01-05 10:13:00,70525,5114,1019.0,42nd St & Butler St,49661.0,Seventh Ave & Liberty Ave,Subscriber
7965,63914000,2019-01-05 08:50:00,2019-01-05 08:58:00,70538,473,1029.0,Alder St & S Highland Ave,1024.0,S Negley Ave & Baum Blvd,Subscriber
7966,63914354,2019-01-05 09:18:00,2019-01-05 09:27:00,70511,503,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
7967,63914565,2019-01-05 09:35:00,2019-01-05 09:42:00,70538,426,1024.0,S Negley Ave & Baum Blvd,1029.0,Alder St & S Highland Ave,Subscriber
7968,63914575,2019-01-05 09:36:00,2019-01-05 09:46:00,70658,613,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
7969,63914760,2019-01-05 09:52:00,2019-01-05 10:54:00,70666,3731,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
7970,63914906,2019-01-05 10:03:00,2019-01-05 10:06:00,70251,174,1061.0,33rd St and Penn Ave,1061.0,33rd St and Penn Ave,Customer
7971,63915477,2019-01-05 10:51:00,2019-01-05 11:32:00,70491,2471,1050.0,Healthy Ride Hub,1050.0,Healthy Ride Hub,Customer
7972,63915762,2019-01-05 11:11:00,2019-01-06 17:28:00,70229,109015,1013.0,Isabella St & Federal St (PNC Park),1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
7973,63915872,2019-01-05 11:20:00,2019-01-05 14:27:00,70433,11208,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
7974,63915952,2019-01-05 11:27:00,2019-01-05 12:29:00,70248,3681,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
7975,63916004,2019-01-05 11:30:00,2019-01-05 12:02:00,70672,1883,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
7976,63916005,2019-01-05 11:30:00,2019-01-05 12:29:00,70509,3493,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
7978,63916136,2019-01-05 11:40:00,2019-01-06 16:55:00,70589,105265,1049.0,S 12th St & E Carson St,1049.0,S 12th St & E Carson St,Customer
7979,63916184,2019-01-05 11:44:00,2019-01-05 18:08:00,70235,23045,1049.0,S 12th St & E Carson St,1048.0,S 18th St & Sidney St,Customer
7981,63916404,2019-01-05 12:01:00,2019-01-05 12:06:00,70259,285,1002.0,Third Ave & Wood St,1001.0,Forbes Ave & Market Square,Customer
7982,63916494,2019-01-05 12:09:00,2019-01-05 12:12:00,70424,165,1001.0,Forbes Ave & Market Square,1000.0,Liberty Ave & Stanwix St,Customer
7983,63916531,2019-01-05 12:12:00,2019-01-05 12:25:00,70066,778,1000.0,Liberty Ave & Stanwix St,1002.0,Third Ave & Wood St,Customer
7984,63916652,2019-01-05 12:23:00,2019-01-05 12:49:00,70306,1587,1050.0,Healthy Ride Hub,1050.0,Healthy Ride Hub,Customer
7985,63916662,2019-01-05 12:23:00,2019-01-05 12:41:00,70144,1037,1050.0,Healthy Ride Hub,1050.0,Healthy Ride Hub,Customer
7986,63916673,2019-01-05 12:24:00,2019-01-05 12:27:00,70611,176,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
7988,63916758,2019-01-05 12:30:00,2019-01-05 12:42:00,70066,728,1002.0,Third Ave & Wood St,1056.0,Wood St & Sixth Ave,Customer
7989,63916793,2019-01-05 12:33:00,2019-01-05 12:57:00,70384,1482,1069.0,Beacon St & Murray Ave,1039.0,Atwood St & Bates St,Customer
7990,63916799,2019-01-05 12:33:00,2019-01-05 14:23:00,70310,6561,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
7991,63916800,2019-01-05 12:34:00,2019-01-05 12:41:00,70611,466,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),1017.0,21st St & Penn Ave,Subscriber
7993,63916810,2019-01-05 12:34:00,2019-01-05 14:22:00,70634,6486,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
7994,63916873,2019-01-05 12:39:00,2019-01-05 12:56:00,70424,988,1000.0,Liberty Ave & Stanwix St,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
7995,63916883,2019-01-05 12:40:00,2019-01-05 12:56:00,70186,958,1000.0,Liberty Ave & Stanwix St,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
7996,63916950,2019-01-05 12:46:00,2019-01-05 12:55:00,70066,523,1056.0,Wood St & Sixth Ave,1002.0,Third Ave & Wood St,Customer
7997,63916981,2019-01-05 12:49:00,2019-01-05 13:10:00,70034,1255,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
7998,63917013,2019-01-05 12:52:00,2019-01-05 15:29:00,70673,9451,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
8000,63917085,2019-01-05 12:57:00,2019-01-05 13:06:00,70519,539,1016.0,17th St & Penn Ave,49661.0,Seventh Ave & Liberty Ave,Subscriber
8001,63917170,2019-01-05 13:04:00,2019-01-05 13:05:00,70618,45,1050.0,Healthy Ride Hub,1050.0,Healthy Ride Hub,Customer
8002,63917296,2019-01-05 13:13:00,2019-01-05 13:19:00,70677,360,1000.0,Liberty Ave & Stanwix St,1056.0,Wood St & Sixth Ave,Subscriber
8003,63917305,2019-01-05 13:14:00,2019-01-05 13:23:00,70030,510,1042.0,Centre Ave & Kirkpatrick St,1047.0,S 22nd St & E Carson St,Subscriber
8004,63917317,2019-01-05 13:15:00,2019-01-05 14:23:00,70459,4078,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
8005,63917327,2019-01-05 13:16:00,2019-01-05 14:17:00,70153,3663,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Customer
8006,63917328,2019-01-05 13:16:00,2019-01-05 14:17:00,70024,3647,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Customer
8008,63917385,2019-01-05 13:21:00,2019-01-05 14:01:00,70666,2395,1061.0,33rd St and Penn Ave,1061.0,33rd St and Penn Ave,Customer
8009,63917528,2019-01-05 13:34:00,2019-01-05 13:53:00,70204,1108,1019.0,42nd St & Butler St,1017.0,21st St & Penn Ave,Customer
8010,63917575,2019-01-05 13:38:00,2019-01-05 14:40:00,70057,3734,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Customer
8011,63917596,2019-01-05 13:41:00,2019-01-05 16:08:00,70010,8769,1012.0,North Shore Trail & Fort Duquesne Bridge,1017.0,21st St & Penn Ave,Customer
8012,63917597,2019-01-05 13:41:00,2019-01-05 16:08:00,70186,8778,1012.0,North Shore Trail & Fort Duquesne Bridge,1017.0,21st St & Penn Ave,Customer
8013,63917601,2019-01-05 13:42:00,2019-01-05 14:13:00,70245,1886,1088.0,Frazier St & Dawson St,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
8015,63917711,2019-01-05 13:53:00,2019-01-07 13:41:00,70684,172098,1033.0,Ivy St & Walnut St   ,49611.0,24th St & Smallman St,Customer
8016,63917713,2019-01-05 13:53:00,2019-01-05 14:59:00,70080,3968,1033.0,Ivy St & Walnut St   ,49611.0,24th St & Smallman St,Customer
8017,63917766,2019-01-05 13:58:00,2019-01-16 12:04:00,70509,943584,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),49671.0,9th St & Penn Ave,Customer
8019,63917958,2019-01-05 14:17:00,2019-01-05 14:40:00,70056,1390,1001.0,Forbes Ave & Market Square,1016.0,17th St & Penn Ave,Customer
8020,63917965,2019-01-05 14:18:00,2019-01-05 16:02:00,70183,6224,1047.0,S 22nd St & E Carson St,1047.0,S 22nd St & E Carson St,Customer
8021,63917967,2019-01-05 14:18:00,2019-01-05 14:40:00,70217,1304,1001.0,Forbes Ave & Market Square,1016.0,17th St & Penn Ave,Subscriber
8022,63917973,2019-01-05 14:19:00,2019-01-05 14:23:00,70582,293,1059.0,Burns White Center at 3 Crossings,1059.0,Burns White Center at 3 Crossings,Subscriber
8023,63918037,2019-01-05 14:24:00,2019-01-05 14:53:00,70501,1755,1019.0,42nd St & Butler St,49671.0,9th St & Penn Ave,Customer
8024,63918048,2019-01-05 14:25:00,2019-01-05 14:40:00,70450,945,1001.0,Forbes Ave & Market Square,1016.0,17th St & Penn Ave,Customer
8025,63918057,2019-01-05 14:25:00,2019-01-05 15:53:00,70192,5247,1019.0,42nd St & Butler St,49671.0,9th St & Penn Ave,Customer
8026,63918060,2019-01-05 14:26:00,2019-01-05 14:40:00,70259,876,1001.0,Forbes Ave & Market Square,1016.0,17th St & Penn Ave,Customer
8029,63918230,2019-01-05 14:45:00,2019-01-05 15:21:00,70012,2106,1033.0,Ivy St & Walnut St   ,49301.0,Centre Ave & N Craig St,Customer
8030,63918240,2019-01-05 14:47:00,2019-01-05 15:20:00,70485,1973,1033.0,Ivy St & Walnut St   ,49301.0,Centre Ave & N Craig St,Customer
8031,63918244,2019-01-05 14:47:00,2019-01-05 15:00:00,70548,782,1049.0,S 12th St & E Carson St,1005.0,Forbes Ave & Grant St,Subscriber
8032,63918345,2019-01-05 15:00:00,2019-01-05 17:57:00,70018,10608,1026.0,Penn Ave & S Whitfield St,1026.0,Penn Ave & S Whitfield St,Subscriber
8033,63918407,2019-01-05 15:07:00,2019-01-05 15:14:00,70537,438,1049.0,S 12th St & E Carson St,1002.0,Third Ave & Wood St,Subscriber
8034,63918423,2019-01-05 15:08:00,2019-01-05 15:15:00,70554,421,1048.0,S 18th St & Sidney St,1046.0,S 25th St & E Carson St,Subscriber
8036,63918458,2019-01-05 15:12:00,2019-01-05 15:31:00,70207,1107,1061.0,33rd St and Penn Ave,1017.0,21st St & Penn Ave,Customer
8037,63918482,2019-01-05 15:15:00,2019-01-05 15:30:00,70672,932,1061.0,33rd St and Penn Ave,1017.0,21st St & Penn Ave,Customer
8038,63918500,2019-01-05 15:16:00,2019-01-05 15:20:00,70144,221,1050.0,Healthy Ride Hub,1050.0,Healthy Ride Hub,Customer
8040,63918581,2019-01-05 15:24:00,2019-01-05 16:36:00,70538,4306,1029.0,Alder St & S Highland Ave,1027.0,Shady Ave & Ellsworth Ave,Subscriber
8042,63918596,2019-01-05 15:26:00,2019-01-05 15:29:00,70674,181,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
8043,63918613,2019-01-05 15:28:00,2019-01-05 16:23:00,70234,3293,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
8044,63918617,2019-01-05 15:29:00,2019-01-05 16:22:00,70194,3214,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
8045,63918620,2019-01-05 15:29:00,2019-01-05 16:23:00,70228,3194,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
8046,63918635,2019-01-05 15:31:00,2019-01-05 16:04:00,70391,1931,1017.0,21st St & Penn Ave,1019.0,42nd St & Butler St,Customer
8047,63918641,2019-01-05 15:32:00,2019-01-05 16:51:00,70364,4687,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Customer
8048,63918669,2019-01-05 15:35:00,2019-01-07 21:35:00,70070,194360,49301.0,Centre Ave & N Craig St,49301.0,Centre Ave & N Craig St,Customer
8049,63918679,2019-01-05 15:37:00,2019-01-05 15:47:00,70523,586,1028.0,Penn Ave & Putnam St (Bakery Square),1033.0,Ivy St & Walnut St   ,Subscriber
8050,63918719,2019-01-05 15:42:00,2019-01-05 16:39:00,70003,3439,1029.0,Alder St & S Highland Ave,1029.0,Alder St & S Highland Ave,Customer
8051,63918734,2019-01-05 15:45:00,2019-01-05 16:02:00,70147,1020,1025.0,Penn Ave & N Fairmount St,49301.0,Centre Ave & N Craig St,Subscriber
8052,63918735,2019-01-05 15:45:00,2019-01-05 15:51:00,70151,383,1062.0,S Winebiddle St & Penn Ave,1026.0,Penn Ave & S Whitfield St,Subscriber
8053,63918785,2019-01-05 15:51:00,2019-01-05 16:41:00,70217,3005,1016.0,17th St & Penn Ave,1000.0,Liberty Ave & Stanwix St,Subscriber
8054,63918789,2019-01-05 15:51:00,2019-01-05 16:41:00,70056,2998,1016.0,17th St & Penn Ave,1000.0,Liberty Ave & Stanwix St,Customer
8055,63918790,2019-01-05 15:52:00,2019-01-05 16:41:00,70450,2988,1016.0,17th St & Penn Ave,1000.0,Liberty Ave & Stanwix St,Customer
8056,63918799,2019-01-05 15:53:00,2019-01-08 10:33:00,70274,239990,1016.0,17th St & Penn Ave,1000.0,Liberty Ave & Stanwix St,Subscriber
8057,63918821,2019-01-05 15:57:00,2019-01-05 17:41:00,70677,6263,1056.0,Wood St & Sixth Ave,1056.0,Wood St & Sixth Ave,Customer
8058,63918832,2019-01-05 15:58:00,2019-01-05 17:41:00,70446,6156,1056.0,Wood St & Sixth Ave,1056.0,Wood St & Sixth Ave,Customer
8059,63918878,2019-01-05 16:05:00,2019-01-05 16:05:00,70420,6,1000.0,Liberty Ave & Stanwix St,1007.0,Stevenson St & Forbes Ave,Customer
8060,63918914,2019-01-05 16:10:00,2019-01-05 16:36:00,70512,1555,1012.0,North Shore Trail & Fort Duquesne Bridge,1004.0,First Ave & B St (T Station),Subscriber
8061,63918933,2019-01-05 16:13:00,2019-01-05 16:51:00,70361,2272,1032.0,Walnut St & College St,1033.0,Ivy St & Walnut St   ,Customer
8062,63918934,2019-01-05 16:13:00,2019-01-05 16:50:00,70595,2233,1032.0,Walnut St & College St,1033.0,Ivy St & Walnut St   ,Customer
8063,63919034,2019-01-05 16:29:00,2019-01-05 16:41:00,70454,720,1046.0,S 25th St & E Carson St,1049.0,S 12th St & E Carson St,Customer
8064,63919242,2019-01-05 17:05:00,2019-01-05 17:10:00,70554,323,1046.0,S 25th St & E Carson St,1048.0,S 18th St & Sidney St,Subscriber
8066,63919323,2019-01-05 17:18:00,2019-01-05 17:26:00,70678,505,1017.0,21st St & Penn Ave,1001.0,Forbes Ave & Market Square,Subscriber
8067,63919332,2019-01-05 17:19:00,2019-01-05 18:19:00,70286,3612,1009.0,12th St & Penn Ave,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
8068,63919333,2019-01-05 17:19:00,2019-01-05 18:19:00,70225,3610,1009.0,12th St & Penn Ave,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
8069,63919343,2019-01-05 17:21:00,2019-01-05 17:31:00,70106,616,49501.0,Penn Ave & 39th St,1061.0,33rd St and Penn Ave,Customer
8072,63919383,2019-01-05 17:30:00,2019-01-05 17:57:00,70024,1633,1045.0,S 27th St & Sidney St. (Southside Works),1011.0,Fort Duquesne Blvd & 7th St,Subscriber
8074,63919398,2019-01-05 17:31:00,2019-01-05 17:57:00,70038,1532,1045.0,S 27th St & Sidney St. (Southside Works),1011.0,Fort Duquesne Blvd & 7th St,Subscriber
8075,63919433,2019-01-05 17:38:00,2019-01-05 17:46:00,70537,464,1002.0,Third Ave & Wood St,1049.0,S 12th St & E Carson St,Subscriber
8076,63919459,2019-01-05 17:43:00,2019-01-06 15:33:00,70570,78620,1024.0,S Negley Ave & Baum Blvd,1022.0,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
8077,63919681,2019-01-05 18:19:00,2019-01-05 18:28:00,70523,564,1033.0,Ivy St & Walnut St   ,1028.0,Penn Ave & Putnam St (Bakery Square),Subscriber
8078,63919780,2019-01-05 18:35:00,2019-01-05 18:56:00,70502,1230,49741.0,Washington Pl & Centre Ave,1000.0,Liberty Ave & Stanwix St,Customer
8079,63919784,2019-01-05 18:36:00,2019-01-05 18:44:00,70501,484,49671.0,9th St & Penn Ave,1016.0,17th St & Penn Ave,Customer
8081,63919841,2019-01-05 18:44:00,2019-01-05 18:59:00,70254,860,1038.0,Boulevard of the Allies & Parkview Ave,1045.0,S 27th St & Sidney St. (Southside Works),Subscriber
8082,63919886,2019-01-05 18:53:00,2019-01-05 18:58:00,70273,311,1032.0,Walnut St & College St,1024.0,S Negley Ave & Baum Blvd,Subscriber
8083,63919904,2019-01-05 18:56:00,2019-01-05 19:07:00,70677,645,1056.0,Wood St & Sixth Ave,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
8084,63920040,2019-01-05 19:17:00,2019-01-05 19:21:00,70361,250,1033.0,Ivy St & Walnut St   ,1031.0,Maryland Ave & Ellsworth Ave,Subscriber
8085,63920572,2019-01-05 21:18:00,2019-01-05 21:32:00,70365,816,1099.0,Forbes Ave & S Craig St,49251.0,Schenley Dr & Forbes Ave,Subscriber
8086,63920637,2019-01-05 21:42:00,2019-01-05 22:07:00,70147,1516,49301.0,Centre Ave & N Craig St,1024.0,S Negley Ave & Baum Blvd,Subscriber
8087,63920661,2019-01-05 21:51:00,2019-01-05 21:57:00,70595,401,1033.0,Ivy St & Walnut St   ,1030.0,S Euclid Ave & Centre Ave,Subscriber
8089,63920721,2019-01-05 22:08:00,2019-01-05 22:19:00,70273,642,1024.0,S Negley Ave & Baum Blvd,49431.0,Penn Ave & Negley Ave,Subscriber
8091,63920891,2019-01-05 23:15:00,2019-01-05 23:19:00,70241,261,1019.0,42nd St & Butler St,1018.0,Butler St & Stanton Ave,Subscriber
8092,63921083,2019-01-06 00:55:00,2019-01-06 01:01:00,70678,381,1001.0,Forbes Ave & Market Square,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
8093,63921125,2019-01-06 01:23:00,2019-01-06 01:30:00,70678,447,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),1017.0,21st St & Penn Ave,Subscriber
8095,63924247,2019-01-06 08:26:00,2019-01-06 08:39:00,70050,775,1015.0,Federal St & E North Ave,49661.0,Seventh Ave & Liberty Ave,Subscriber
8100,63925636,2019-01-06 10:41:00,2019-01-06 10:51:00,70208,616,1043.0,S Millvale Ave & Centre Ave,1063.0,Penn Ave & N Atlantic Ave,Customer
8101,63926006,2019-01-06 11:19:00,2019-01-06 11:35:00,70395,958,1022.0,Liberty Ave & S Millvale Ave (West Penn Hospital),1029.0,Alder St & S Highland Ave,Subscriber
8103,63926919,2019-01-06 12:41:00,2019-01-06 12:44:00,70090,198,49491.0,Liberty Ave & Fisk St,49581.0,Liberty Ave & 37th St,Subscriber
8104,63926941,2019-01-06 12:42:00,2019-01-06 13:06:00,70660,1464,1013.0,Isabella St & Federal St (PNC Park),1016.0,17th St & Penn Ave,Subscriber
8105,63927179,2019-01-06 13:07:00,2019-01-08 11:01:00,70267,165195,1054.0,Smithfield St & Fourth Ave,1054.0,Smithfield St & Fourth Ave,Customer
8106,63927241,2019-01-06 13:15:00,2019-01-06 13:29:00,70577,803,1003.0,First Ave & Smithfield St,1048.0,S 18th St & Sidney St,Subscriber
8107,63927470,2019-01-06 13:39:00,2019-01-06 13:44:00,70560,259,1003.0,First Ave & Smithfield St,1047.0,S 22nd St & E Carson St,Subscriber
8108,63927498,2019-01-06 13:43:00,2019-01-06 14:19:00,70625,2204,1069.0,Beacon St & Murray Ave,1004.0,First Ave & B St (T Station),Customer
8110,63927617,2019-01-06 13:58:00,2019-01-06 14:14:00,70660,959,1016.0,17th St & Penn Ave,1013.0,Isabella St & Federal St (PNC Park),Subscriber
8113,63927874,2019-01-06 14:31:00,2019-01-06 14:41:00,70187,607,1031.0,Maryland Ave & Ellsworth Ave,1022.0,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
8114,63928297,2019-01-06 15:29:00,2019-01-06 15:39:00,70003,547,1029.0,Alder St & S Highland Ave,1034.0,Ellsworth Ave & N Neville St,Subscriber
8115,63928378,2019-01-06 15:42:00,2019-01-06 15:50:00,70369,428,1038.0,Boulevard of the Allies & Parkview Ave,1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
8116,63928452,2019-01-06 15:53:00,2019-01-06 16:07:00,70369,876,1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),1024.0,S Negley Ave & Baum Blvd,Subscriber
8117,63928458,2019-01-06 15:53:00,2019-01-06 17:12:00,70454,4716,1049.0,S 12th St & E Carson St,1049.0,S 12th St & E Carson St,Customer
8118,63928563,2019-01-06 16:10:00,2019-01-06 16:20:00,70372,598,1015.0,Federal St & E North Ave,1003.0,First Ave & Smithfield St,Subscriber
8119,63928594,2019-01-06 16:15:00,2019-01-06 16:28:00,70273,812,1021.0,Taylor St & Liberty Ave,1033.0,Ivy St & Walnut St   ,Subscriber
8120,63928623,2019-01-06 16:19:00,2019-01-06 16:29:00,70350,580,49271.0,S Craig St & 5th Ave,1021.0,Taylor St & Liberty Ave,Subscriber
8121,63928653,2019-01-06 16:24:00,2019-01-06 16:33:00,70502,535,1000.0,Liberty Ave & Stanwix St,49641.0,11th St & Penn Ave,Subscriber
8122,63928668,2019-01-06 16:27:00,2019-01-06 16:34:00,70679,450,1032.0,Walnut St & College St,1028.0,Penn Ave & Putnam St (Bakery Square),Subscriber
8123,63928686,2019-01-06 16:29:00,2019-01-06 16:39:00,70570,566,1022.0,Liberty Ave & S Millvale Ave (West Penn Hospital),1099.0,Forbes Ave & S Craig St,Customer
8124,63928831,2019-01-06 16:51:00,2019-01-06 17:07:00,70214,953,1019.0,42nd St & Butler St,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
8125,63928853,2019-01-06 16:55:00,2019-01-06 17:07:00,70537,741,1049.0,S 12th St & E Carson St,1001.0,Forbes Ave & Market Square,Subscriber
8126,63928974,2019-01-06 17:16:00,2019-01-06 17:24:00,70259,454,1016.0,17th St & Penn Ave,1000.0,Liberty Ave & Stanwix St,Subscriber
8128,63929035,2019-01-06 17:33:00,2019-01-06 17:54:00,70273,1316,1033.0,Ivy St & Walnut St   ,49351.0,Penn Ave at The Village at Eastside,Subscriber
8129,63929038,2019-01-06 17:34:00,2019-01-06 17:38:00,70175,232,1025.0,Penn Ave & N Fairmount St,1026.0,Penn Ave & S Whitfield St,Customer
8130,63929064,2019-01-06 17:42:00,2019-01-06 17:54:00,70537,720,1001.0,Forbes Ave & Market Square,49771.0,Fifth Ave & Jumonville St,Subscriber
8132,63929195,2019-01-06 18:21:00,2019-01-06 18:30:00,70679,510,1028.0,Penn Ave & Putnam St (Bakery Square),1032.0,Walnut St & College St,Subscriber
8133,63929197,2019-01-06 18:22:00,2019-01-06 18:32:00,70153,605,1045.0,S 27th St & Sidney St. (Southside Works),1048.0,S 18th St & Sidney St,Customer
8134,63929214,2019-01-06 18:27:00,2019-01-06 18:39:00,70072,777,1044.0,Zulema St & Coltart Ave,1045.0,S 27th St & Sidney St. (Southside Works),Customer
8135,63929245,2019-01-06 18:36:00,2019-01-06 18:39:00,70548,204,1005.0,Forbes Ave & Grant St,1056.0,Wood St & Sixth Ave,Customer
8136,63929247,2019-01-06 18:36:00,2019-01-06 18:51:00,70066,910,1002.0,Third Ave & Wood St,1047.0,S 22nd St & E Carson St,Subscriber
8137,63929428,2019-01-06 20:10:00,2019-01-06 20:14:00,70391,246,1019.0,42nd St & Butler St,1018.0,Butler St & Stanton Ave,Subscriber
